Efficiency,PWR,Torque,Thrust,RPM
0.5384,0.037,0.21,0.414,11000
0.5708,0.036,0.206,0.395,11000
0.5996,0.035,0.202,0.376,11000
0.6252,0.035,0.198,0.356,11000
0.6474,0.034,0.193,0.336,11000
0.6664,0.033,0.188,0.315,11000
0.6822,0.032,0.182,0.294,11000
0.6952,0.031,0.175,0.272,11000
0.7055,0.029,0.167,0.25,11000
0.7131,0.028,0.158,0.227,11000
0.7184,0.026,0.148,0.204,11000
0.7204,0.024,0.136,0.18,11000
0.7172,0.022,0.124,0.156,11000
0.7068,0.019,0.11,0.131,11000
0.6847,0.017,0.095,0.105,11000
0.6408,0.014,0.08,0.079,11000
0.5577,0.011,0.064,0.053,11000
0.3908,0.008,0.047,0.027,11000
-0.0005,0.006,0.032,0,11000
0,0.045,0.237,0.597,12000
0.0614,0.046,0.24,0.594,12000
0.1205,0.046,0.243,0.59,12000
0.1772,0.047,0.246,0.585,12000
0.2314,0.047,0.248,0.579,12000
0.2831,0.048,0.251,0.572,12000
0.3324,0.048,0.252,0.564,12000
0.379,0.048,0.254,0.554,12000
0.423,0.048,0.254,0.542,12000
0.4643,0.048,0.254,0.529,12000
0.5027,0.048,0.253,0.513,12000
0.5382,0.048,0.25,0.494,12000
0.5706,0.047,0.246,0.471,12000
0.5996,0.046,0.241,0.449,12000
0.6252,0.045,0.236,0.425,12000
0.6475,0.044,0.23,0.401,12000
0.6664,0.043,0.224,0.376,12000
0.6824,0.041,0.217,0.351,12000
0.6954,0.04,0.209,0.325,12000
0.7056,0.038,0.199,0.298,12000
0.7132,0.036,0.189,0.271,12000
0.7186,0.034,0.176,0.243,12000
0.7206,0.031,0.163,0.215,12000
0.7175,0.028,0.148,0.186,12000
0.7071,0.025,0.131,0.156,12000
0.6853,0.022,0.114,0.126,12000
0.6416,0.018,0.095,0.095,12000
0.5587,0.015,0.076,0.064,12000
0.3918,0.011,0.057,0.032,12000
-0.001,0.007,0.038,0,12000
0,0.057,0.279,0.702,13000
0.0613,0.058,0.282,0.698,13000
0.1203,0.059,0.286,0.694,13000
0.1769,0.06,0.289,0.688,13000
0.231,0.06,0.293,0.682,13000
0.2828,0.061,0.295,0.673,13000
0.332,0.061,0.297,0.664,13000
0.3786,0.062,0.299,0.652,13000
0.4226,0.062,0.3,0.638,13000
0.4639,0.062,0.299,0.623,13000
0.5024,0.061,0.298,0.604,13000
0.538,0.061,0.295,0.581,13000
0.5704,0.06,0.29,0.555,13000
0.5994,0.059,0.284,0.528,13000
0.6251,0.057,0.278,0.5,13000
0.6474,0.056,0.271,0.472,13000
0.6665,0.054,0.264,0.443,13000
0.6824,0.053,0.255,0.413,13000
0.6955,0.051,0.246,0.383,13000
0.7058,0.048,0.235,0.352,13000
0.7134,0.046,0.222,0.32,13000
0.7189,0.043,0.208,0.287,13000
0.7209,0.04,0.192,0.253,13000
0.7179,0.036,0.174,0.219,13000
0.7077,0.032,0.155,0.184,13000
0.6861,0.028,0.134,0.148,13000
0.6425,0.023,0.112,0.112,13000
0.5594,0.019,0.09,0.075,13000
0.3923,0.014,0.067,0.038,13000
-0.0019,0.009,0.044,0,13000
0,0.072,0.324,0.816,13999
0.0612,0.073,0.329,0.811,13999
0.1201,0.074,0.333,0.806,13999
0.1766,0.075,0.337,0.8,13999
0.2307,0.076,0.341,0.792,13999
0.2824,0.076,0.344,0.783,13999
0.3315,0.077,0.346,0.772,13999
0.3782,0.077,0.348,0.758,13999
0.4222,0.078,0.349,0.743,13999
0.4636,0.077,0.349,0.724,13999
0.5021,0.077,0.347,0.703,13999
0.5377,0.076,0.343,0.677,13999
0.5702,0.075,0.337,0.646,13999
0.5993,0.073,0.331,0.615,13999
0.625,0.072,0.323,0.582,13999
0.6474,0.07,0.316,0.549,13999
0.6665,0.068,0.307,0.516,13999
0.6826,0.066,0.297,0.481,13999
0.6957,0.064,0.286,0.446,13999
0.706,0.061,0.273,0.409,13999
0.7136,0.057,0.259,0.372,13999
0.7191,0.054,0.242,0.334,13999
0.7211,0.05,0.223,0.295,13999
0.7181,0.045,0.202,0.255,13999
0.7078,0.04,0.18,0.214,13999
0.6861,0.035,0.156,0.172,13999
0.6426,0.029,0.13,0.13,13999
0.5599,0.023,0.104,0.087,13999
0.3929,0.017,0.077,0.044,13999
-0.0023,0.011,0.051,0,13999
0,0.089,0.374,0.938,15000
0.0611,0.09,0.379,0.933,15000
0.1198,0.091,0.384,0.927,15000
0.1762,0.092,0.388,0.92,15000
0.2303,0.093,0.393,0.912,15000
0.2819,0.094,0.396,0.901,15000
0.3311,0.095,0.399,0.889,15000
0.3777,0.096,0.401,0.873,15000
0.4218,0.096,0.402,0.855,15000
0.4632,0.096,0.402,0.834,15000
0.5018,0.095,0.4,0.81,15000
0.5375,0.094,0.396,0.78,15000
0.5701,0.092,0.389,0.744,15000
0.5992,0.091,0.381,0.708,15000
0.625,0.089,0.373,0.671,15000
0.6475,0.087,0.364,0.633,15000
0.6666,0.084,0.354,0.594,15000
0.6827,0.081,0.342,0.554,15000
0.6958,0.078,0.329,0.513,15000
0.7062,0.075,0.315,0.472,15000
0.7139,0.071,0.298,0.429,15000
0.7193,0.066,0.279,0.385,15000
0.7214,0.061,0.257,0.34,15000
0.7184,0.056,0.233,0.294,15000
0.7083,0.049,0.207,0.247,15000
0.6868,0.043,0.179,0.199,15000
0.6434,0.036,0.15,0.15,15000
0.5608,0.029,0.12,0.101,15000
0.3939,0.021,0.089,0.05,15000
-0.0019,0.014,0.059,0,15000
0,0.109,0.428,1.069,16000
0.0609,0.11,0.433,1.064,16000
0.1195,0.111,0.439,1.057,16000
0.1759,0.113,0.444,1.049,16000
0.2298,0.114,0.449,1.04,16000
0.2814,0.115,0.453,1.028,16000
0.3306,0.116,0.457,1.014,16000
0.3772,0.117,0.459,0.997,16000
0.4213,0.117,0.46,0.977,16000
0.4628,0.117,0.46,0.953,16000
0.5014,0.116,0.457,0.925,16000
0.5372,0.115,0.452,0.891,16000
0.5698,0.113,0.444,0.85,16000
0.5991,0.111,0.435,0.809,16000
0.625,0.108,0.426,0.767,16000
0.6475,0.105,0.415,0.723,16000
0.6667,0.103,0.404,0.679,16000
0.6828,0.099,0.391,0.633,16000
0.696,0.096,0.376,0.587,16000
0.7064,0.091,0.359,0.539,16000
0.7141,0.086,0.34,0.49,16000
0.7196,0.081,0.318,0.44,16000
0.7218,0.075,0.294,0.389,16000
0.7188,0.068,0.266,0.336,16000
0.7086,0.06,0.237,0.282,16000
0.6871,0.052,0.205,0.227,16000
0.6439,0.043,0.171,0.171,16000
0.5615,0.035,0.137,0.115,16000
0.3946,0.026,0.101,0.058,16000
-0.0013,0.017,0.067,0,16000
0,0.131,0.485,1.21,17000
0.0607,0.133,0.492,1.204,17000
0.1192,0.134,0.498,1.196,17000
0.1755,0.136,0.504,1.188,17000
0.2294,0.137,0.509,1.177,17000
0.2809,0.139,0.514,1.165,17000
0.3301,0.14,0.518,1.149,17000
0.3767,0.14,0.521,1.13,17000
0.4209,0.141,0.522,1.107,17000
0.4624,0.141,0.521,1.08,17000
0.5012,0.14,0.519,1.048,17000
0.5371,0.138,0.513,1.01,17000
0.5699,0.136,0.504,0.964,17000
0.5993,0.133,0.493,0.917,17000
0.6255,0.13,0.483,0.869,17000
0.6483,0.127,0.471,0.82,17000
0.6678,0.123,0.457,0.77,17000
0.6843,0.119,0.442,0.718,17000
0.6979,0.115,0.426,0.665,17000
0.7086,0.11,0.406,0.611,17000
0.7167,0.104,0.385,0.556,17000
0.7227,0.097,0.36,0.499,17000
0.7251,0.089,0.331,0.441,17000
0.7225,0.081,0.301,0.381,17000
0.7126,0.072,0.267,0.32,17000
0.6914,0.062,0.231,0.257,17000
0.6485,0.052,0.193,0.194,17000
0.566,0.042,0.154,0.13,17000
0.3985,0.031,0.114,0.065,17000
-0.0017,0.02,0.075,0,17000
0,0.155,0.541,1.359,18000
0.0611,0.157,0.548,1.352,18000
0.1198,0.159,0.556,1.344,18000
0.1762,0.161,0.563,1.335,18000
0.2302,0.163,0.57,1.324,18000
0.2818,0.164,0.576,1.31,18000
0.331,0.166,0.58,1.293,18000
0.3777,0.167,0.584,1.272,18000
0.4219,0.167,0.585,1.246,18000
0.4635,0.167,0.585,1.217,18000
0.5023,0.166,0.582,1.181,18000
0.5384,0.165,0.576,1.138,18000
0.5715,0.161,0.565,1.087,18000
0.6012,0.158,0.554,1.034,18000
0.6278,0.155,0.541,0.98,18000
0.6512,0.151,0.528,0.925,18000
0.6713,0.146,0.513,0.868,18000
0.6884,0.142,0.496,0.81,18000
0.7025,0.136,0.476,0.751,18000
0.7139,0.13,0.455,0.69,18000
0.7226,0.123,0.43,0.627,18000
0.7289,0.115,0.402,0.564,18000
0.7317,0.106,0.371,0.498,18000
0.7293,0.096,0.337,0.431,18000
0.7197,0.085,0.299,0.362,18000
0.6989,0.074,0.259,0.292,18000
0.6559,0.062,0.216,0.22,18000
0.5733,0.049,0.173,0.148,18000
0.4048,0.036,0.127,0.074,18000
-0.0016,0.024,0.083,0,18000
0,0.181,0.6,1.517,19000
0.0614,0.183,0.609,1.509,19000
0.1205,0.186,0.618,1.502,19000
0.1771,0.189,0.626,1.492,19000
0.2312,0.191,0.634,1.479,19000
0.283,0.193,0.641,1.465,19000
0.3322,0.195,0.647,1.446,19000
0.3789,0.196,0.651,1.423,19000
0.4232,0.197,0.653,1.395,19000
0.4648,0.197,0.653,1.362,19000
0.5037,0.196,0.65,1.322,19000
0.5399,0.194,0.643,1.275,19000
0.5732,0.19,0.631,1.218,19000
0.6033,0.186,0.618,1.159,19000
0.6303,0.182,0.604,1.098,19000
0.6542,0.177,0.588,1.036,19000
0.6748,0.172,0.571,0.972,19000
0.6925,0.166,0.552,0.907,19000
0.7073,0.16,0.53,0.841,19000
0.7191,0.152,0.505,0.772,19000
0.7283,0.144,0.478,0.702,19000
0.7351,0.135,0.446,0.631,19000
0.738,0.124,0.412,0.557,19000
0.7357,0.113,0.374,0.483,19000
0.7263,0.1,0.332,0.406,19000
0.7054,0.087,0.288,0.328,19000
0.6629,0.073,0.241,0.248,19000
0.5792,0.058,0.192,0.166,19000
0.409,0.043,0.142,0.084,19000
-0.0011,0.028,0.093,0,19000
0,0.21,0.662,1.683,20000
0.0618,0.213,0.672,1.676,20000
0.1211,0.217,0.682,1.668,20000
0.1779,0.22,0.692,1.657,20000
0.2322,0.223,0.702,1.644,20000
0.284,0.225,0.71,1.628,20000
0.3333,0.228,0.717,1.609,20000
0.3801,0.229,0.723,1.583,20000
0.4243,0.23,0.725,1.553,20000
0.466,0.23,0.726,1.516,20000
0.505,0.229,0.722,1.473,20000
0.5413,0.227,0.715,1.42,20000
0.5749,0.223,0.701,1.356,20000
0.6053,0.218,0.687,1.291,20000
0.6326,0.213,0.671,1.223,20000
0.657,0.207,0.653,1.154,20000
0.6781,0.201,0.633,1.083,20000
0.6964,0.194,0.611,1.011,20000
0.7117,0.186,0.587,0.936,20000
0.7241,0.177,0.559,0.86,20000
0.7338,0.168,0.528,0.783,20000
0.741,0.157,0.493,0.703,20000
0.7441,0.144,0.455,0.621,20000
0.7419,0.131,0.413,0.538,20000
0.7324,0.116,0.367,0.452,20000
0.7114,0.101,0.318,0.365,20000
0.6683,0.084,0.266,0.276,20000
0.5846,0.067,0.212,0.185,20000
0.4139,0.05,0.157,0.093,20000
0.0018,0.032,0.102,0,20000
0,0.242,0.727,1.859,21000
0.0621,0.246,0.739,1.853,21000
0.1216,0.25,0.751,1.843,21000
0.1786,0.254,0.763,1.832,21000
0.233,0.258,0.774,1.819,21000
0.2848,0.261,0.784,1.802,21000
0.3341,0.264,0.792,1.781,21000
0.3809,0.266,0.798,1.754,21000
0.4252,0.267,0.802,1.721,21000
0.467,0.267,0.803,1.681,21000
0.506,0.266,0.799,1.633,21000
0.5425,0.263,0.791,1.574,21000
0.5762,0.259,0.776,1.504,21000
0.6069,0.253,0.759,1.431,21000
0.6347,0.247,0.741,1.356,21000
0.6595,0.24,0.721,1.279,21000
0.6812,0.233,0.699,1.201,21000
0.7,0.225,0.674,1.121,21000
0.7159,0.216,0.647,1.039,21000
0.7288,0.205,0.616,0.954,21000
0.7391,0.194,0.582,0.868,21000
0.7467,0.181,0.543,0.779,21000
0.7501,0.167,0.5,0.689,21000
0.7479,0.151,0.454,0.596,21000
0.7386,0.134,0.403,0.501,21000
0.7176,0.116,0.349,0.405,21000
0.6744,0.097,0.292,0.306,21000
0.5908,0.078,0.233,0.206,21000
0.4187,0.057,0.172,0.104,21000
-0.0023,0.037,0.112,0,21000
0,0.278,0.796,2.045,22000
0.0624,0.282,0.809,2.038,22000
0.1221,0.287,0.823,2.029,22000
0.1792,0.292,0.837,2.018,22000
0.2337,0.297,0.849,2.004,22000
0.2856,0.301,0.861,1.986,22000
0.3349,0.304,0.872,1.964,22000
0.3817,0.307,0.879,1.935,22000
0.426,0.308,0.884,1.899,22000
0.4678,0.309,0.885,1.856,22000
0.5069,0.308,0.881,1.803,22000
0.5435,0.304,0.872,1.739,22000
0.5774,0.299,0.855,1.662,22000
0.6084,0.292,0.837,1.581,22000
0.6365,0.285,0.816,1.498,22000
0.6618,0.277,0.794,1.413,22000
0.684,0.268,0.769,1.327,22000
0.7034,0.259,0.741,1.238,22000
0.7199,0.248,0.71,1.147,22000
0.7333,0.236,0.676,1.054,22000
0.7441,0.223,0.638,0.959,22000
0.7522,0.208,0.595,0.861,22000
0.7559,0.191,0.548,0.76,22000
0.7537,0.173,0.497,0.657,22000
0.7444,0.154,0.441,0.552,22000
0.7231,0.133,0.381,0.445,22000
0.6793,0.111,0.319,0.336,22000
0.5947,0.089,0.254,0.226,22000
0.4199,0.065,0.187,0.113,22000
-0.0024,0.043,0.122,0,22000
0,0.317,0.868,2.241,23000
0.0626,0.322,0.883,2.233,23000
0.1226,0.328,0.899,2.224,23000
0.1798,0.334,0.914,2.212,23000
0.2344,0.339,0.929,2.198,23000
0.2863,0.344,0.943,2.18,23000
0.3356,0.349,0.956,2.157,23000
0.3824,0.352,0.965,2.127,23000
0.4267,0.354,0.97,2.089,23000
0.4684,0.355,0.972,2.042,23000
0.5077,0.353,0.968,1.984,23000
0.5443,0.35,0.959,1.915,23000
0.5784,0.343,0.94,1.83,23000
0.6097,0.336,0.92,1.741,23000
0.6382,0.327,0.896,1.65,23000
0.6639,0.318,0.871,1.556,23000
0.6867,0.308,0.843,1.461,23000
0.7066,0.296,0.812,1.363,23000
0.7237,0.284,0.778,1.263,23000
0.7377,0.27,0.74,1.16,23000
0.749,0.255,0.698,1.056,23000
0.7576,0.238,0.651,0.948,23000
0.7616,0.219,0.599,0.837,23000
0.7595,0.198,0.543,0.723,23000
0.7504,0.176,0.481,0.607,23000
0.7291,0.152,0.416,0.49,23000
0.6853,0.127,0.348,0.37,23000
0.6004,0.101,0.277,0.249,23000
0.4257,0.075,0.204,0.125,23000
-0.0022,0.048,0.133,0,23000
0,0.359,0.943,2.445,24000
0.0629,0.366,0.961,2.438,24000
0.123,0.373,0.979,2.429,24000
0.1803,0.38,0.997,2.417,24000
0.2349,0.386,1.014,2.403,24000
0.2868,0.392,1.03,2.385,24000
0.3361,0.398,1.045,2.362,24000
0.3828,0.402,1.056,2.331,24000
0.4271,0.405,1.063,2.29,24000
0.4689,0.405,1.065,2.239,24000
0.5082,0.404,1.061,2.177,24000
0.5449,0.4,1.051,2.101,24000
0.5792,0.393,1.031,2.008,24000
0.6107,0.384,1.008,1.911,24000
0.6395,0.374,0.982,1.811,24000
0.6657,0.363,0.954,1.709,24000
0.689,0.351,0.923,1.604,24000
0.7094,0.338,0.888,1.496,24000
0.7272,0.324,0.85,1.387,24000
0.7417,0.308,0.809,1.274,24000
0.7536,0.29,0.762,1.159,24000
0.7627,0.27,0.71,1.041,24000
